33,subject.Geography.Storms,"['1928_Okeechobee_Hurricane', '2005_Atlantic_hurricane_season', 'Cyclone_Percy', 'Cyclone_Rosita', 'Galveston_Hurricane_of_1900', 'Great_Lakes_Storm_of_1913', 'Hurricane_Camille', 'Hurricane_Dennis', 'Hurricane_Floyd', 'Hurricane_Gloria', 'Hurricane_Katrina', 'Hurricane_Mitch', 'Thunderstorm', 'Tropical_Storm_Allison', 'Tropical_Storm_Ana_%282003%29', 'Tropical_Storm_Bilis_%282006%29', 'Tropical_Storm_Bonnie_%282004%29', 'Tropical_Storm_Chris_%282006%29', 'Tropical_Storm_Danielle_%281992%29', 'Tropical_Storm_Delta_%282005%29', 'Tropical_Storm_Franklin_%282005%29', 'Tropical_Storm_Harvey_%282005%29', 'Tropical_Storm_Henri_%282003%29', 'Tropical_Storm_Isabel_%281985%29', 'Tropical_Storm_Larry_%282003%29', 'Tropical_Storm_Lee_%282005%29', 'Tropical_Storm_Leslie_%282000%29', 'Tropical_Storm_Matthew_%282004%29', 'Tropical_Storm_Odette_%282003%29', 'Tropical_Storm_Vamei', 'Tropical_Storm_Zeta_%282005%29', 'Tropical_cyclone', 'Weather_forecasting']"
48,subject.History.Recent_History,"['1973_oil_crisis', '2005_Hertfordshire_Oil_Storage_Terminal_fire', 'Anschluss', 'Bath_School_disaster', 'Berlin_Wall', 'Chadian-Sudanese_conflict', 'Chernobyl_disaster', 'Cold_War', 'Collapse_of_the_World_Trade_Center', 'Columbine_High_School_massacre', 'German_reunification', 'Graniteville_train_disaster', 'History_of_Poland_%281945%E2%80%931989%29', 'History_of_Solidarity', 'History_of_South_Africa_in_the_apartheid_era', 'History_of_Wikipedia', 'History_of_computing_hardware', 'History_of_post-Soviet_Russia', 'Invasion_of_Grenada', 'Iraq_and_weapons_of_mass_destruction', 'Jean_Charles_de_Menezes', 'John_F._Kennedy_assassination', 'Julius_and_Ethel_Rosenberg', 'Jyllands-Posten_Muhammad_cartoons_controversy', 'LANSA_Cuzco_Crash', 'Laika', 'Levee_failures_in_Greater_New_Orleans%2C_2005', 'List_of_European_Union_member_states_by_accession', 'List_of_members_of_the_Commonwealth_of_Nations_by_date_joined', 'Marshall_Plan', 'Nagorno-Karabakh_War', 'Pan_Am_Flight_103', 'Project_MKULTRA', 'Red_rain_in_Kerala', 'Russian_constitutional_crisis_of_1993', 'Rwandan_Genocide', 'Sears_Catalog_Home', 'September_11%2C_2001_attacks', 'Shining_Path', 'Sino-German_cooperation_%281911-1941%29', 'Six-party_talks_concerning_North_Korea%27s_nuclear_program', 'Soviet_Union', 'Spirit_of_the_American_Doughboy', 'Swissair_Flight_111', 'Tiananmen_Square_protests_of_1989', 'Weimar_Republic', 'Weyauwega_derailment', 'WorkChoices']"
76,subject.Geography.Geology_and_geophysics,"['1980_eruption_of_Mount_St._Helens', '2004_Indian_Ocean_earthquake', 'Batholith', 'Beach', 'Bog', 'Cambrian', 'Cambrian_explosion', 'Carboniferous', 'Cave', 'Clay', 'Continental_crust', 'Craton', 'Cretaceous', 'Cretaceous-Tertiary_extinction_event', 'Crust_%28geology%29', 'Decade_Volcanoes', 'Desert', 'Devonian', 'Dune', 'Eocene', 'Eruption_column', 'Fossil', 'Fossil_record', 'Fresh_water', 'Galeras', 'Geology', 'Geology_of_the_Grand_Canyon_area', 'History_of_Earth', 'Humus', 'Hydrology', 'Iceland_hotspot', 'Igneous_rock', 'Iron', 'Jurassic', 'Landform', 'Landscape', 'Loch', 'Magma', 'Mauna_Loa', 'Meander', 'Metamorphic_rock', 'Miocene', 'Natural_disaster', 'Nitrification', 'Ocean', 'Oceanography', 'Oil_reservoir', 'Oligocene', 'Ordovician', 'Oxbow_lake', 'Paleocene', 'Pelagic_zone', 'Permian', 'Petroleum', 'Plate_tectonics', 'Pliocene', 'Precambrian', 'River', 'Sand', 'Sandur', 'Seawater', 'Silurian', 'Soil', 'Soil_moisture', 'Soil_pH', 'Soil_profile', 'Soil_salination', 'Soil_science', 'Soil_structure', 'Soils_retrogression_and_degradation', 'Triassic', 'Uluru', 'Volcanic_pipe', 'Volcano', 'Water_resources', 'White_cliffs_of_Dover']"
39,subject.Geography.Natural_Disasters,"['1997_Pacific_hurricane_season', '2003_Atlantic_hurricane_season', '2004_Atlantic_hurricane_season', '2005_Kashmir_earthquake', '2005_Lake_Tanganyika_earthquake', '2005_Sumatra_earthquake', 'Avalanche', 'Cotopaxi', 'Cyclone_Percy', 'Cyclone_Rosita', 'Earthquake', 'Effect_of_Hurricane_Katrina_on_New_Orleans', 'Effects_of_global_warming', 'Famine', 'Flood', 'Hurricane_Alex_%282004%29', 'Hurricane_Andrew', 'Hurricane_Charley', 'Hurricane_Danny_%281997%29', 'Hurricane_David', 'Hurricane_Edouard_%281996%29', 'Hurricane_Epsilon_%282005%29', 'Hurricane_Felix_%281995%29', 'Hurricane_Georges', 'Hurricane_Ivan', 'Hurricane_John_%281994%29', 'Hurricane_John_%282006%29', 'Hurricane_Marty_%282003%29', 'Hurricane_Philippe_%282005%29', 'Hurricane_Vince_%282005%29', 'July_2006_Java_earthquake', 'Labor_Day_Hurricane_of_1935', 'Levee_failures_in_Greater_New_Orleans%2C_2005', 'Meteorological_history_of_Hurricane_Katrina', 'North_Sea_flood_of_1953', 'Storm_of_October_1804', 'Tsunami', 'Typhoon_Ewiniar_%282006%29', 'Typhoon_Saomai_%282006%29']"
84,subject.Design_and_Technology.Railway_transport,"['2-6-0', '2-8-0', '4-2-0', '4-4-0', '4-6-0', '6-2-0', 'ALCO_FA', 'Algoma_Central_Railway', 'Amtrak', 'Atlantic_Coast_Line_Railroad', 'Autorack', 'Bay_Area_Rapid_Transit', 'Beeching_Axe', 'Beep_%28SWBLW%29', 'Boston_and_Lowell_Railroad', 'Bourbonnais_train_accident', 'CF7', 'California_Southern_Railroad', 'Canadian_Pacific_Railway', 'Chicago_and_North_Western_Railway', 'Control_car_%28rail%29', 'Coupling_%28railway%29', 'Dakota%2C_Minnesota_and_Eastern_Railroad', 'Danske_Statsbaner', 'Disneyland_Railroad', 'EMD_BL2', 'EMD_F7', 'EMD_GP30', 'FM_Consolidated_line', 'Ffestiniog_Railway', 'First_Transcontinental_Railroad', 'Florida_East_Coast_Railway', 'Forth_Bridge_%28railway%29', 'Gas_turbine-electric_locomotive', 'General_Pershing_Zephyr', 'Grand_Central_Station_%28Chicago%29', 'Grand_Central_Terminal', 'Indian_Railways', 'John_Bull_%28locomotive%29', 'Jordanhill_railway_station', 'Liverpool_and_Manchester_Railway', 'London_Underground', 'Lynton_and_Barnstaple_Railway', 'M-10001', 'M-10003-6', 'Maglev_train', 'Mass_Rapid_Transit_%28Singapore%29', 'Montreal_Metro', 'New_York_City_Subway_nomenclature', 'Northern_Pacific_Railway', 'Novelty_%28locomotive%29', 'Overseas_Railroad', 'PRR_GG1', 'PRR_M1', 'Pennsylvania_Railroad', 'Pere_Marquette_1225', 'RER', 'Rail_transport', 'Rail_transport_in_India', 'Railway_post_office', 'Rainhill_Trials', 'Refrigerator_car', 'SD26', 'San_Diegan', 'San_Diego_Electric_Railway', 'San_Diego_and_Arizona_Railway', 'Scott_Special', 'Snaefell_Mountain_Railway', 'Southern_Pacific_4449', 'Stock_car_%28rail%29', 'Stourbridge_Lion', 'Super_Chief', 'T._D._Judah', 'TGV', 'Tay_Rail_Bridge', 'The_Canadian', 'Timken_1111', 'Train', 'Trans-Siberian_Railway', 'Troop_sleeper', 'Union_Station_%28San_Diego%29', 'Virginian_Railway', 'Washington_Metro', 'Winston_Tunnel']"
45,subject.People.Sports_and_games_people,"['A._E._J._Collins', 'Andr%C3%A9s_Nocioni', 'Babe_Ruth', 'Bernard_Hinault', 'Bj%C3%B6rn_Borg', 'Boris_Becker', 'Brian_Close', 'Carl_Lewis', 'Chris_Evert', 'Daley_Thompson', 'Damon_Hill', 'David_Beckham', 'Denis_Law', 'Diego_Maradona', 'Donald_Bradman', 'Fanny_Blankers-Koen', 'Floyd_Mayweather_Jr.', 'Gilles_Villeneuve', 'Greg_LeMond', 'Hermann_Maier', 'Jackie_Robinson', 'Jesse_Owens', 'John_McEnroe', 'Jonah_Lomu', 'Lance_Armstrong', 'Laurent_Fignon', 'Lottie_Dod', 'Marc_Pugh', 'Marcus_Allen', 'Mark_Webber', 'Martina_Navratilova', 'Michael_Jordan', 'Mickey_Mantle', 'Muhammad_Ali', 'Nadia_Com%C4%83neci', 'Pat_Cash', 'Pel%C3%A9', 'Pete_Sampras', 'Sandy_Koufax', 'Stefan_Edberg', 'Steve_Davis', 'Tiger_Woods', 'Tim_Henman', 'Wayne_Rooney', 'William_Renshaw']"
109,subject.Science.Biology.Health_and_medicine,"['ABO_blood_group_system', 'AIDS', 'Achilles_tendon', 'Aesthetics', 'Albinism', 'Alzheimer%27s_disease', 'Anemia', 'Ascariasis', 'Asperger_syndrome', 'Asthma', 'Attention-deficit_hyperactivity_disorder', 'Autism', 'Autostereogram', 'B_vitamins', 'Baby_Gender_Mentor', 'Beriberi', 'Birth_control', 'Blood_type', 'Body_mass_index', 'Cancer', 'Cataract', 'Cataract_surgery', 'Child', 'Cholera', 'Color_blindness', 'Common_cold', 'Cornea', 'Crohn%27s_disease', 'Cystic_fibrosis', 'Diabetes_mellitus', 'Down_syndrome', 'Duchenne_muscular_dystrophy', 'Earwax', 'Edema', 'Edible_salt', 'Emotion', 'Endoscopic_foreign_body_retrieval', 'Eye', 'Eyelid', 'Fatty_acid', 'Fetal_alcohol_spectrum_disorder', 'Folic_acid', 'H5N1', 'HIV', 'Haemophilia', 'Health', 'Hepatocellular_carcinoma', 'Hepatorenal_syndrome', 'Human_abdomen', 'Humour', 'Hunger', 'Huntington%27s_disease', 'Insulin', 'Intelligence', 'Klinefelter%27s_syndrome', 'Kuru_%28disease%29', 'Lens_%28anatomy%29', 'Lipid', 'Lung_cancer', 'Lyme_disease', 'Malaria', 'Measles', 'Medicine', 'Meningitis', 'Milgram_experiment', 'Morphine', 'Multiple_sclerosis', 'Myers-Briggs_Type_Indicator', 'Myocardial_infarction', 'Nanomedicine', 'Nephron', 'Nutrition', 'Omega-3_fatty_acid', 'Orbit_%28anatomy%29', 'Osteomalacia', 'Pellagra', 'Pernicious_anemia', 'Phenylketonuria', 'Phineas_Gage', 'Pinworm', 'Pneumonia', 'Prion', 'Project_MKULTRA', 'Prostate_cancer', 'Psychology', 'Pupil', 'Rabies', 'Retina', 'Retinol', 'Schatzki_ring', 'Schizophrenia', 'Scurvy', 'Sickle-cell_disease', 'Smallpox', 'Social_anxiety', 'Stem_cell', 'Stroke', 'Tay-Sachs_disease', 'Thalassemia', 'Tobacco_smoking', 'Tooth_development', 'Tooth_enamel', 'Tourette_syndrome', 'Trichinosis', 'Tuberculosis', 'Turner_syndrome', 'Weight_training', 'Whipworm', 'Yellow_fever']"
16,subject.Music.Performers_and_composers,"['AC_DC', 'Arctic_Monkeys', 'Duran_Duran', 'Iron_Maiden', 'Ladysmith_Black_Mambazo', 'McFly_%28band%29', 'Nirvana_%28band%29', 'Oasis_%28band%29', 'Queen_%28band%29', 'The_Beatles', 'The_Rolling_Stones', 'The_Smiths', 'The_Supremes', 'The_Temptations', 'U2', 'Van_Halen']"
20,subject.IT.Computing_hardware_and_infrastructure,"['ASCII', 'Acorn_Computers', 'CPU_cache', 'Central_processing_unit', 'Color_Graphics_Adapter', 'Commodore_64', 'Compact_Disc', 'Computer', 'DVD', 'Floppy_disk', 'GNOME', 'History_of_computing_hardware', 'IPod', 'Integrated_circuit', 'InterBase', 'Macintosh', 'Moore%27s_Law', 'Quantum_computer', 'The_Children%27s_Machine', 'ZX_Spectrum']"
18,subject.Business_Studies.Companies,"['AT%26T', 'Acorn_Computers', 'BAE_Systems', 'BP', 'Bank_of_China_%28Hong_Kong%29', 'British_East_India_Company', 'GlaxoSmithKline', 'HSBC', 'Harley-Davidson', 'Intel_Corporation', 'J._S._Fry_%26_Sons', 'Microsoft', 'Nintendo', 'Rio_Tinto_Group', 'Royal_Dutch_Shell', 'Sinclair_Research_Ltd', 'Sony', 'Vodafone']"
55,subject.Science.Physics.General_Physics,"['ATLAS_experiment', 'Aberration_of_light', 'Absolute_zero', 'Acceleration', 'Casimir_effect', 'Color', 'Energy', 'Entropy', 'Force', 'Fossil_fuel', 'Gas', 'Gravitation', 'Heat', 'History_of_science', 'Ice', 'Introduction_to_special_relativity', 'Isospin', 'Light', 'List_of_particles', 'Matter', 'Mechanical_work', 'Momentum', 'Motion_%28physics%29', 'Neutron', 'Nuclear_fission', 'Optical_fiber', 'Optical_microscope', 'Phase_%28matter%29', 'Photon', 'Physical_paradox', 'Physical_science', 'Physics', 'Plasma_%28physics%29', 'Proton', 'Quantum_mechanics', 'Quark', 'Radio_frequency', 'Redshift', 'Renormalization', 'Schr%C3%B6dinger_equation', 'Sound', 'Spacecraft_propulsion', 'Special_relativity', 'Speed_of_light', 'Spherical_aberration', 'String_theory', 'Temperate', 'Thermodynamic_temperature', 'Thermodynamics', 'Time', 'Time_zone', 'Ultraviolet', 'Wave', 'Wave%E2%80%93particle_duality', 'Work_%28thermodynamics%29']"
39,subject.Language_and_literature.Novels,"['A_Christmas_Carol', 'A_Tale_of_a_Tub', 'A_Wrinkle_in_Time', 'Alice%27s_Adventures_in_Wonderland', 'Anna_Karenina', 'Charlotte%27s_Web', 'Crime_and_Punishment', 'David_Copperfield_%28novel%29', 'Frankenstein', 'Harry_Potter', 'Howards_End', 'Jane_Eyre', 'Kidnapped_%28novel%29', 'Little_Women', 'Nineteen_Eighty-Four', 'Oliver_Twist', 'One_Flew_Over_the_Cuckoo%27s_Nest_%28novel%29', 'Oroonoko', 'Pride_and_Prejudice', 'Private_Peaceful', 'Robinson_Crusoe', 'Starship_Troopers', 'The_Brothers_Karamazov', 'The_Catcher_in_the_Rye', 'The_Count_of_Monte_Cristo', 'The_Curious_Incident_of_the_Dog_in_the_Night-time', 'The_Hitchhiker%27s_Guide_to_the_Galaxy', 'The_Hobbit', 'The_Lion%2C_the_Witch_and_the_Wardrobe', 'The_Lorax', 'The_Lord_of_the_Rings', 'The_Old_Man_and_the_Sea', 'The_Oz_books', 'The_Picture_of_Dorian_Gray', 'The_Pilgrim%27s_Progress', 'To_Kill_a_Mockingbird', 'Treasure_Island', 'War_and_Peace', 'Wolf_Brother']"
46,subject.Music.Musical_genres_styles_eras_and_events,"['A_cappella', 'Alternative_rock', 'American_popular_music', 'Atonality', 'Bluegrass_music', 'Classic_female_blues', 'Drum_and_bass', 'Eurovision_Song_Contest', 'Folk_music', 'Garage_%28dance_music%29', 'Glastonbury_Festival', 'Gregorian_chant', 'Hip_hop_music', 'Italo_disco', 'Jazz', 'Medieval_music', 'Music', 'Music_of_Albania', 'Music_of_Antigua_and_Barbuda', 'Music_of_Barbados', 'Music_of_Dominica', 'Music_of_Hawaii', 'Music_of_Hungary', 'Music_of_Ireland', 'Music_of_Italy', 'Music_of_Martinique_and_Guadeloupe', 'Music_of_New_Zealand', 'Music_of_Spain', 'Music_of_Thailand', 'Music_of_Trinidad_and_Tobago', 'Music_of_the_Bahamas', 'Music_of_the_Lesser_Antilles', 'Music_of_the_United_States', 'Music_of_the_trecento', 'Ragtime', 'Rapping', 'Reggae', 'Reggaeton', 'Renaissance_music', 'Rhythm_and_blues', 'Salsa_music', 'Ska', 'Soukous', 'Tone_cluster', 'Trobairitz', 'White_Mountain_art']"
83,subject.Geography.European_Geography,"['Aachen', 'Aarhus', 'Akrotiri_and_Dhekelia', 'Amsterdam', 'Antwerp', 'Athens', 'Barcelona', 'Basel', 'Berlin', 'Bj%C3%B8rn%C3%B8ya', 'Bologna', 'Boltysh_crater', 'Bratislava', 'Brussels', 'Bucharest', 'Budapest', 'Cologne', 'Copenhagen', 'D%C3%BCsseldorf', 'Danube', 'Dresden', 'Dublin', 'Eldfell', 'Europe', 'Evanton', 'Fair_Isle', 'Ferdinandea', 'Flanders', 'Frankfurt', 'Funchal', 'Geneva', 'Genoa', 'Geography_of_Ireland', 'Giant%27s_Causeway', 'Gothenburg', 'Hamburg', 'Heilbronn', 'Helsinki', 'Istanbul', 'Jan_Mayen', 'Karikkoselk%C3%A4', 'Keurusselk%C3%A4', 'Kiev', 'Las_Palmas_de_Gran_Canaria', 'Lille', 'Limerick', 'Lisbon', 'List_of_European_Union_member_states_by_accession', 'List_of_European_countries', 'Luxembourg_%28city%29', 'Lyon', 'Macedon', 'Madrid', 'Marseille', 'Milan', 'Mount_Vesuvius', 'Munich', 'Oslo', 'P%C3%B3voa_de_Varzim', 'Palio_di_Siena', 'Paris', 'Prague', 'Rhine', 'Rome', 'Rondane_National_Park', 'Rotterdam', 'Saint_Petersburg', 'Santorini', 'Sarajevo', 'Stockholm', 'Surtsey', 'Svalbard', 'The_Hague', 'Trabancos_River', 'Turin', 'Utrecht_%28city%29', 'Vienna', 'Volga_River', 'Warsaw', 'West_Flemish', 'Western_Roman_Empire', 'Z%C3%BCrich', 'Zuid-Gelders']"
114,subject.Science.Biology.Mammals,"['Aardvark', 'Afghan_Hound', 'African_Brush-tailed_Porcupine', 'African_Buffalo', 'African_Wild_Dog', 'Alpaca', 'Anteater', 'Antelope', 'Ape', 'Armadillo', 'Aye-aye', 'Baboon', 'Badger', 'Bandicoot', 'Barbary_Lion', 'Barbary_Macaque', 'Basset_Hound', 'Bat', 'Bat-eared_Fox', 'Bear', 'Beaver', 'Bison', 'Black-backed_Jackal', 'Black-footed_Cat', 'Black_Rhinoceros', 'Black_Wildebeest', 'Black_panther', 'Blue_Whale', 'Blue_Wildebeest', 'Bobcat', 'Bohor_Reedbuck', 'Bongo_%28antelope%29', 'Bonobo', 'Bontebok', 'Boston_Terrier', 'Bottlenose_Dolphin', 'Bushbuck', 'Bushpig', 'Camel', 'Cape_Lion', 'Cape_Porcupine', 'Cat', 'Cheetah', 'Chimpanzee', 'Common_Eland', 'Common_agouti', 'Dik-dik', 'Dingo', 'Dog', 'Dolphin', 'Domestic_goat', 'Earless_seal', 'Elephant', 'Elephant_shrew', 'Ethiopian_Wolf', 'Fox', 'Gaur', 'Gazelle', 'Giant_Eland', 'Giant_Panda', 'Giraffe', 'Gorilla', 'Gray_Wolf', 'Greater_Cane_Rat', 'Grevy%27s_Zebra', 'Hippopotamus', 'Homo_floresiensis', 'Horse', 'Human', 'Humpback_Whale', 'Hyena', 'Island_Fox', 'Jackal', 'Kangaroo', 'Lion', 'Mammal', 'Mixed-breed_dog', 'Mole_%28animal%29', 'Mongoose', 'Monkey', 'Mountain_Gorilla', 'Naked_Mole_Rat', 'Nicobar_Long-tailed_Macaque', 'Okapi', 'Orca', 'Otter', 'Pig', 'Plains_Zebra', 'Platypus', 'Pony', 'Pygmy_Hippopotamus', 'Rabbit', 'Red_Panda', 'Right_whale', 'Roan_Antelope', 'Short-beaked_Echidna', 'Sperm_Whale', 'Tasmanian_Devil', 'Tiger', 'Urial', 'Vampire_bat', 'Vole', 'Wallaby', 'Walrus', 'Water_Buffalo', 'Weasel', 'Whale', 'Whale_song', 'Wild_cat', 'Wildebeest', 'Wolverine', 'Wombat', 'Yak', 'Zebra']"
108,subject.Science.Biology.Plants,"['Abac%C3%A1', 'Almond', 'Amaranth_oil', 'Angelica', 'Arecaceae', 'Argan', 'Autobianchi_Primula', 'Avocado', 'Barley', 'Basil', 'Bean', 'Beet', 'Borage', 'Botany', 'Cactus', 'Carrot', 'Celeriac', 'Celery', 'Cereal', 'Chestnut', 'Chives', 'Cicely', 'Citrus', 'Coconut', 'Common_Hazel', 'Common_sage', 'Coriander', 'Cotton', 'Cubeb', 'Cyclamen', 'Cymbopogon', 'Dandelion', 'Dill', 'Drosera_anglica', 'Ebony', 'Eleocharis_dulcis', 'Epazote', 'Fennel', 'Fern', 'Flower', 'Forest', 'Galerina', 'Giant_Hogweed', 'Gossypium', 'Hickman%27s_potentilla', 'History_of_saffron', 'Jiaogulan', 'Kaffir_lime', 'Lavender', 'Lemon', 'Lemon_balm', 'Lemon_myrtle', 'Lettuce', 'Long_pepper', 'Lovage', 'Maize', 'Mango', 'Marjoram', 'Mentha', 'Milk_thistle', 'Mirabilis_%28plant%29', 'Monarda_didyma', 'Moringa_oleifera', 'Moss', 'Mustard_plant', 'Nepenthes_rajah', 'Nigella', 'Oat', 'Oenothera', 'Opuntia_imbricata', 'Oregano', 'Pandanus', 'Parsley', 'Parsnip', 'Pea', 'Peanut', 'Plum', 'Primula', 'Radish', 'Rhubarb', 'Rosemary', 'Safflower', 'Saffron', 'Seed', 'Sequoia', 'Sesame', 'Sorghum', 'Sorrel', 'Star_anise', 'Sugar_beet', 'Sugarcane', 'Sumac', 'Sundew', 'Sunflower', 'Tansy', 'Tarragon', 'Tobacco', 'Trade_and_usage_of_saffron', 'Tree', 'Triggerplant', 'Turmeric', 'Vanilla', 'Vegetable', 'Vegetation', 'Vicia_faba', 'Wasabi', 'Weed', 'Woodruff']"
27,subject.Everyday_life.Everyday_life,"['Abacus', 'Advertising', 'Aquarium', 'Clothing', 'Culture', 'Day', 'Emotion', 'Family', 'Fashion', 'House', 'Humour', 'Information', 'Love', 'Necktie', 'Pearl', 'Popular_culture', 'Postage_stamp', 'Pottery', 'Santa_Claus', 'Science', 'Season', 'Shoe_polish', 'Sleep', 'Spring_%28season%29', 'Summer', 'Tobacco_smoking', 'Toy']"
45,subject.Mathematics,"['Abacus', 'Algebra', 'Algorithm', 'Applied_mathematics', 'Arithmetic', 'Boolean_logic', 'Calculus', 'Differential_equation', 'Differential_geometry_and_topology', 'Elementary_algebra', 'Elementary_arithmetic', 'Elementary_group_theory', 'Euclidean_geometry', 'Fractal', 'Fundamental_theorem_of_arithmetic', 'Game_theory', 'Geometry', 'Group_%28mathematics%29', 'Information', 'Linear_algebra', 'Manifold', 'Margin_of_error', 'Mathematical_analysis', 'Mathematics', 'Matrix_%28mathematics%29', 'Measurement', 'Nash_equilibrium', 'Number', 'Ordinal_number', 'Ordinary_differential_equation', 'Perfect_number', 'Pi', 'Polar_coordinate_system', 'Prime_number', 'Probability_theory', 'Pythagorean_theorem', 'Quantity', 'Set', 'Sphere', 'Statistics', 'Symmetry', 'Topology', 'Trigonometric_function', 'Trigonometry', 'Venn_diagram']"
18,subject.Geography.Geography_of_the_Middle_East,"['Abadan', 'Baghdad', 'Beirut', 'Cairo', 'Damascus', 'Doha', 'Euphrates', 'Fertile_Crescent', 'Jerusalem', 'Jordan_River', 'Kuwait_City', 'Maghreb', 'Muscat%2C_Oman', 'Riyadh', 'Sahara', 'Tehran', 'Tel_Aviv', 'Tripoli']"
87,subject.History.Ancient_History_Classical_History_and_Mythology,"['Abbadid', 'Abbasid', 'Achilles', 'Akhenaten', 'Akkadian_Empire', 'Aksumite_currency', 'Alcibiades', 'Ancient_Egypt', 'Ancient_Greece', 'Ancient_Rome', 'Apaochi', 'Assyria', 'Aztec', 'Babur', 'Babylonia', 'Battle_of_Lechaeum', 'Battle_of_Marathon', 'Battle_of_Tours', 'Behistun_Inscription', 'Benjamin_of_Tudela', 'Bronze_Age', 'Cleopatra_VII_of_Egypt', 'Code_of_Hammurabi', 'Colossus_of_Rhodes', 'Cretaceous-Tertiary_extinction_event', 'Cyclops', 'David_III_of_Tao', 'Demosthenes', 'Elagabalus', 'Epic_of_Gilgamesh', 'Folklore', 'GDRT', 'Great_Moravia', 'Great_Pyramid_of_Giza', 'Hammurabi', 'Hebrew_calendar', 'Helen', 'Hellenistic_Greece', 'Heracles', 'History_of_Greece', 'Ibn_Battuta', 'Inca_Empire', 'Indo-Greek_Kingdom', 'Indus_Valley_Civilization', 'Iron_Age', 'King_Arthur', 'Library_of_Alexandria', 'Lighthouse_of_Alexandria', 'Lothal', 'Macedon', 'Machu_Picchu', 'Mahabharata', 'Mausoleum_of_Maussollos', 'Maya_civilization', 'Mesopotamia', 'Ming_Dynasty', 'Minoan_civilization', 'Mongol_Empire', 'Mongol_invasion_of_Central_Asia', 'Odysseus', 'Odyssey', 'Oleg_of_Novgorod', 'Olmec', 'Ottoman_Empire', 'Persian_Empire', 'Pheidippides', 'Pompeii', 'Prehistoric_man', 'Pro_Milone', 'Qin_Dynasty', 'Ramesses_II', 'Roman_Empire', 'Roman_Greece', 'Roman_law', 'Romulus_Augustus', 'Siege_of_Antioch', 'Sino-Roman_relations', 'Statue_of_Zeus_at_Olympia', 'Stone_Age', 'Sumer', 'Sun_Tzu', 'Svart%C3%A1lfar', 'Temple_of_Artemis', 'Third_Servile_War', 'Trojan_War', 'Uffington_White_Horse', 'Western_Roman_Empire']"
29,subject.History.British_History.British_History_15001750,"['Abbey', 'Abbot', 'Acts_of_Union_1707', 'Anne_of_Great_Britain', 'Ben_Jonson', 'British_East_India_Company', 'Charles_II_of_England', 'Charles_I_of_England', 'Edward_VI_of_England', 'Elizabethan_Poor_Law_%281601%29', 'English_Reformation', 'Francis_Drake', 'George_I_of_Great_Britain', 'Glorious_Revolution', 'Henry_VII_of_England', 'Jacobite_rising', 'James_II_of_England', 'James_I_of_England', 'Laws_in_Wales_Acts_1535%E2%80%931542', 'Mary_II_of_England', 'Mary_I_of_England', 'Mary_I_of_Scotland', 'Philosophiae_Naturalis_Principia_Mathematica', 'Poor_Law', 'Society_of_Merchant_Venturers', 'Spanish_Armada', 'Walter_Raleigh', 'William_III_of_England', 'William_and_Mary']"
35,subject.Religion.Religious_movements_traditions_and_organizations,"['Abbey', 'Abbot', 'Anglican_Church_of_Australia', 'Anglican_Communion', 'Anglicanism', 'Bah%C3%A1%27%C3%AD_Faith', 'Buddhism', 'Catholic_social_teaching', 'Christian_monasticism', 'Christianity', 'Church_of_England', 'Church_of_Ireland', 'Eastern_Orthodox_Church', 'Episcopal_polity', 'Ghost_Dance', 'Greco-Buddhism', 'Hinduism', 'History_of_Buddhism', 'Islam', 'Judaism', 'Knights_of_Columbus', 'List_of_Archbishops_of_Canterbury', 'Mecca', 'Mormon', 'Mosque', 'Opus_Dei', 'Papal_conclave', 'Pope', 'Religion', 'Religious_Society_of_Friends', 'Roman_Catholic_Church', 'Scottish_Episcopal_Church', 'Shinto', 'Sikhism', 'Zionism']"
32,subject.Language_and_literature.Theatre,"['Abbey_Theatre', 'Actor', 'Arcadia_%28play%29', 'Augusta%2C_Lady_Gregory', 'Colley_Cibber', 'Costume_design', 'Drama', 'Globe_Theatre', 'Henrik_Ibsen', 'Irish_theatre', 'John_Millington_Synge', 'Lighting_designer', 'Macbeth', 'Restoration_comedy', 'Richard_III_%28play%29', 'Romeo_and_Juliet', 'Royal_National_Theatre', 'Saint_Joan_%28play%29', 'Samuel_Beckett', 'Stage_%28theatre%29', 'T._S._Eliot', 'The_Country_Wife', 'The_Frogs', 'The_Importance_of_Being_Earnest', 'The_Merchant_of_Venice', 'The_Relapse', 'The_Seagull', 'Theatre', 'Theatre_Royal%2C_Drury_Lane', 'Theatre_in_the_round', 'Westport_Country_Playhouse', 'William_Shakespeare']"
21,subject.People.Geographers_and_explorers,"['Abel_Tasman', 'Christopher_Columbus', 'David_Livingstone', 'Edmund_Hillary', 'Ferdinand_Magellan', 'Henry_Morton_Stanley', 'Jacques_Cartier', 'James_Cook', 'John_Cabot', 'Juan_Sebasti%C3%A1n_Elcano', 'Leif_Ericson', 'Marco_Polo', 'Neil_Armstrong', 'Richard_Francis_Burton', 'Roald_Amundsen', 'S._A._Andr%C3%A9e%27s_Arctic_balloon_expedition_of_1897', 'Stephen_Trigg', 'Tenzing_Norgay', 'Vasco_da_Gama', 'Vitus_Bering', 'Willem_Barents']"
